StageName,InputFile,OutputFile
Face Tracking,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/videoin/1.mp4,/Users/bhuvaneshwaribhaskaran/PycharmProjects/videogaze/track/output/1.mp4_faceTracks.csv

Frame number,Shot number,Face id,x_min,y_min,x_max,y_max
549,6,20,1034.0,76.0,1092.0,150.0
550,6,20,1035.0,76.0,1093.0,150.0
551,6,20,1036.0,76.0,1094.0,150.0
552,6,20,1038.0,76.0,1096.0,150.0
553,6,20,1039.0,76.0,1097.0,150.0
554,6,20,1041.0,75.0,1099.0,149.0
555,6,20,1043.0,75.0,1101.0,149.0
390,6,21,160,167,242,277
391,6,21,160.0,167.0,243.0,278.0
392,6,21,159.0,168.0,242.0,279.0
393,6,21,156.0,169.0,239.0,280.0
394,6,21,155.0,168.0,238.0,279.0
395,6,21,152.0,169.0,235.0,280.0
396,6,21,151.0,168.0,234.0,279.0
397,6,21,148.0,169.0,231.0,280.0
398,6,21,147.0,168.0,230.0,279.0
399,6,21,144.0,167.0,227.0,278.0
400,6,21,143.0,166.0,226.0,277.0
401,6,21,140.0,167.0,223.0,278.0
402,6,21,139.0,166.0,222.0,277.0
403,6,21,136.0,167.0,219.0,278.0
404,6,21,135.0,166.0,218.0,277.0
405,6,21,134.0,167.0,217.0,278.0
406,6,21,133.0,166.0,216.0,277.0
407,6,21,132.0,167.0,215.0,278.0
408,6,21,133.0,166.0,216.0,277.0
409,6,21,132.0,167.0,215.0,278.0
410,6,21,135.0,166.0,218.0,277.0
411,6,21,136.0,167.0,219.0,278.0
412,6,21,137.0,166.0,220.0,277.0
413,6,21,138.0,167.0,221.0,278.0
414,6,21,141.0,166.0,224.0,277.0
415,6,21,142.0,167.0,225.0,278.0
416,6,21,143.0,166.0,226.0,277.0
417,6,21,144.0,165.0,227.0,276.0
418,6,21,147.0,164.0,230.0,275.0
419,6,21,146.0,165.0,229.0,276.0
420,6,21,149.0,164.0,232.0,275.0
421,6,21,148.0,165.0,231.0,276.0
422,6,21,147.0,164.0,230.0,275.0
423,6,21,146.0,163.0,229.0,274.0
424,6,21,145.0,162.0,228.0,273.0
425,6,21,144.0,163.0,227.0,274.0
426,6,21,143.0,162.0,226.0,273.0
427,6,21,140.0,161.0,223.0,272.0
428,6,21,139.0,160.0,222.0,271.0
429,6,21,138.0,161.0,221.0,272.0
430,6,21,137.0,160.0,220.0,271.0
431,6,21,136.0,161.0,219.0,272.0
432,6,21,135.0,160.0,218.0,271.0
433,6,21,132.0,161.0,215.0,272.0
434,6,21,131.0,160.0,214.0,271.0
435,6,21,128.0,161.0,211.0,272.0
436,6,21,127.0,160.0,210.0,271.0
437,6,21,124.0,161.0,207.0,272.0
438,6,21,123.0,160.0,206.0,271.0
439,6,21,122.0,161.0,205.0,272.0
440,6,21,121.0,160.0,204.0,271.0
441,6,21,118.0,161.0,201.0,272.0
442,6,21,117.0,160.0,200.0,271.0
443,6,21,114.0,161.0,197.0,272.0
444,6,21,113.0,160.0,196.0,271.0
445,6,21,110.0,159.0,193.0,270.0
446,6,21,109.0,158.0,192.0,269.0
447,6,21,108.0,159.0,191.0,270.0
448,6,21,107.0,158.0,190.0,269.0
449,6,21,104.0,159.0,187.0,270.0
450,6,21,103.0,158.0,186.0,269.0
451,6,21,102.0,159.0,185.0,270.0
452,6,21,101.0,158.0,184.0,269.0
453,6,21,98.0,159.0,181.0,270.0
454,6,21,97.0,158.0,180.0,269.0
455,6,21,96.0,159.0,179.0,270.0
456,6,21,95.0,158.0,178.0,269.0
457,6,21,92.0,159.0,175.0,270.0
458,6,21,91.0,158.0,174.0,269.0
459,6,21,90.0,157.0,173.0,268.0
460,6,21,89.0,156.0,172.0,267.0
461,6,21,86.0,157.0,169.0,268.0
462,6,21,85.0,156.0,168.0,267.0
463,6,21,82.0,157.0,165.0,268.0
464,6,21,81.0,156.0,164.0,267.0
465,6,21,80.0,157.0,163.0,268.0
466,6,21,79.0,156.0,162.0,267.0
467,6,21,78.0,155.0,161.0,266.0
468,6,21,77.0,154.0,160.0,265.0
469,6,21,74.0,155.0,157.0,266.0
470,6,21,75.0,154.0,158.0,265.0
471,6,21,74.0,155.0,157.0,266.0
472,6,21,73.0,154.0,156.0,265.0
473,6,21,72.0,155.0,155.0,266.0
474,6,21,71.0,154.0,154.0,265.0
475,6,21,70.0,153.0,153.0,264.0
476,6,21,71.0,152.0,154.0,263.0
477,6,21,70.0,153.0,153.0,264.0
478,6,21,71.0,152.0,154.0,263.0
479,6,21,70.0,153.0,153.0,264.0
480,6,21,69.0,152.0,152.0,263.0
481,6,21,68.0,153.0,151.0,264.0
482,6,21,69.0,152.0,152.0,263.0
483,6,21,66.0,153.0,149.0,264.0
484,6,21,67.0,152.0,150.0,263.0
485,6,21,66.0,153.0,149.0,264.0
486,6,21,65.0,152.0,148.0,263.0
487,6,21,62.0,153.0,145.0,264.0
488,6,21,63.0,152.0,146.0,263.0
489,6,21,60.0,151.0,143.0,262.0
490,6,21,59.0,150.0,142.0,261.0
491,6,21,58.0,151.0,141.0,262.0
492,6,21,57.0,150.0,140.0,261.0
493,6,21,56.0,151.0,139.0,262.0
494,6,21,55.0,150.0,138.0,261.0
495,6,21,54.0,151.0,137.0,262.0
496,6,21,53.0,150.0,136.0,261.0
497,6,21,52.0,151.0,135.0,262.0
498,6,21,51.0,150.0,134.0,261.0
499,6,21,50.0,151.0,133.0,262.0
500,6,21,51.0,150.0,134.0,261.0
501,6,21,50.0,149.0,133.0,260.0
502,6,21,49.0,148.0,132.0,259.0
503,6,21,48.0,149.0,131.0,260.0
504,6,21,49.0,148.0,132.0,259.0
505,6,21,48.0,149.0,131.0,260.0
506,6,21,49.0,148.0,132.0,259.0
507,6,21,48.0,149.0,131.0,260.0
508,6,21,49.0,148.0,132.0,259.0
509,6,21,48.0,149.0,131.0,260.0
510,6,21,47.0,148.0,130.0,259.0
511,6,21,46.0,147.0,129.0,258.0
512,6,21,47.0,146.0,130.0,257.0
513,6,21,46.0,147.0,129.0,258.0
514,6,21,45.0,146.0,128.0,257.0
515,6,21,44.0,147.0,127.0,258.0
516,6,21,43.0,146.0,126.0,257.0
517,6,21,42.0,145.0,125.0,256.0
518,6,21,43.0,144.0,126.0,255.0
519,6,21,40.0,145.0,123.0,256.0
520,6,21,41.0,144.0,124.0,255.0
521,6,21,40.0,145.0,123.0,256.0
522,6,21,39.0,144.0,122.0,255.0
523,6,21,38.0,143.0,121.0,254.0
524,6,21,39.0,142.0,122.0,253.0
525,6,21,38.0,143.0,121.0,254.0
526,6,21,37.0,142.0,120.0,253.0
527,6,21,36.0,143.0,119.0,254.0
528,6,21,37.0,142.0,120.0,253.0
529,6,21,34.0,143.0,117.0,254.0
530,6,21,35.0,142.0,118.0,253.0
531,6,21,34.0,141.0,117.0,252.0
532,6,21,33.0,140.0,116.0,251.0
533,6,21,32.0,141.0,115.0,252.0
534,6,21,31.0,140.0,114.0,251.0
535,6,21,30.0,141.0,113.0,252.0
536,6,21,29.0,140.0,112.0,251.0
537,6,21,28.0,141.0,111.0,252.0
538,6,21,27.0,140.0,110.0,251.0
539,6,21,26.0,139.0,109.0,250.0
540,6,21,27.0,138.0,110.0,249.0
541,6,21,24.0,139.0,107.0,250.0
542,6,21,25.0,138.0,108.0,249.0
543,6,21,24.0,139.0,107.0,250.0
544,6,21,23.0,138.0,106.0,249.0
545,6,21,22.0,139.0,105.0,250.0
546,6,21,23.0,138.0,106.0,249.0
547,6,21,22.0,137.0,105.0,248.0
548,6,21,21.0,136.0,104.0,247.0
549,6,21,20.0,137.0,103.0,248.0
550,6,21,21.0,136.0,104.0,247.0
551,6,21,20.0,137.0,103.0,248.0
552,6,21,21.0,136.0,104.0,247.0
553,6,21,20.0,137.0,103.0,248.0
554,6,21,21.0,134.0,104.0,245.0
555,6,21,22.0,135.0,105.0,246.0
400,6,22,1250,128,1280,208
401,6,22,1250.0,128.0,1281.0,209.0
402,6,22,1249.0,128.0,1280.0,209.0
403,6,22,1247.0,128.0,1278.0,209.0
404,6,22,1246.0,128.0,1277.0,209.0
405,6,22,1246.0,128.0,1277.0,209.0
406,6,22,1245.0,128.0,1276.0,209.0
407,6,22,1245.0,128.0,1276.0,209.0
408,6,22,1245.0,128.0,1276.0,209.0
409,6,22,1246.0,128.0,1277.0,209.0
410,6,22,1248.0,128.0,1279.0,209.0
411,6,22,1250.0,127.0,1281.0,208.0
412,6,22,1252.0,128.0,1283.0,209.0
413,6,22,1254.0,127.0,1285.0,208.0
414,6,22,1255.0,129.0,1286.0,210.0
415,6,22,1256.0,129.0,1287.0,210.0
416,6,22,1258.0,129.0,1289.0,210.0
417,6,22,1260.0,129.0,1291.0,210.0
418,6,22,1262.0,129.0,1293.0,210.0
419,6,22,1263.0,129.0,1294.0,210.0
420,6,22,1264.0,129.0,1295.0,210.0
421,6,22,1266.0,129.0,1297.0,210.0
422,6,22,1267.0,129.0,1298.0,210.0
423,6,22,1267.0,129.0,1298.0,210.0
424,6,22,1267.0,129.0,1298.0,210.0
425,6,22,1267.0,129.0,1298.0,210.0
426,6,22,1267.0,129.0,1298.0,210.0
427,6,22,1266.0,129.0,1297.0,210.0
428,6,22,1266.0,129.0,1297.0,210.0
429,6,22,1266.0,129.0,1297.0,210.0
430,6,22,1265.0,129.0,1296.0,210.0
431,6,22,1264.0,129.0,1295.0,210.0
432,6,22,1263.0,129.0,1294.0,210.0
433,6,22,1262.0,129.0,1293.0,210.0
434,6,22,1261.0,129.0,1292.0,210.0
435,6,22,1260.0,129.0,1291.0,210.0
436,6,22,1259.0,129.0,1290.0,210.0
437,6,22,1257.0,129.0,1288.0,210.0
438,6,22,1256.0,129.0,1287.0,210.0
439,6,22,1255.0,129.0,1286.0,210.0
440,6,22,1253.0,129.0,1284.0,210.0
441,6,22,1252.0,129.0,1283.0,210.0
442,6,22,1251.0,129.0,1282.0,210.0
443,6,22,1250.0,128.0,1281.0,209.0
444,6,22,1249.0,127.0,1280.0,208.0
445,6,22,1248.0,128.0,1279.0,209.0
446,6,22,1247.0,127.0,1278.0,208.0
447,6,22,1246.0,128.0,1277.0,209.0
448,6,22,1246.0,127.0,1277.0,208.0
449,6,22,1245.0,128.0,1276.0,209.0
450,6,22,1243.0,127.0,1274.0,208.0
451,6,22,1242.0,128.0,1273.0,209.0
452,6,22,1242.0,127.0,1273.0,208.0
453,6,22,1242.0,128.0,1273.0,209.0
454,6,22,1241.0,127.0,1272.0,208.0
455,6,22,1239.0,128.0,1270.0,209.0
456,6,22,1238.0,127.0,1269.0,208.0
457,6,22,1238.0,128.0,1269.0,209.0
458,6,22,1237.0,127.0,1268.0,208.0
459,6,22,1236.0,128.0,1267.0,209.0
460,6,22,1236.0,127.0,1267.0,208.0
461,6,22,1235.0,127.0,1266.0,208.0
462,6,22,1234.0,127.0,1265.0,208.0
463,6,22,1234.0,127.0,1265.0,208.0
464,6,22,1234.0,127.0,1265.0,208.0
465,6,22,1233.0,127.0,1264.0,208.0
466,6,22,1232.0,126.0,1263.0,207.0
467,6,22,1233.0,125.0,1264.0,206.0
468,6,22,1232.0,126.0,1263.0,207.0
469,6,22,1233.0,125.0,1264.0,206.0
470,6,22,1232.0,126.0,1263.0,207.0
471,6,22,1233.0,125.0,1264.0,206.0
472,6,22,1233.0,126.0,1264.0,207.0
473,6,22,1233.0,125.0,1264.0,206.0
474,6,22,1234.0,126.0,1265.0,207.0
475,6,22,1235.0,125.0,1266.0,206.0
476,6,22,1235.0,126.0,1266.0,207.0
477,6,22,1236.0,125.0,1267.0,206.0
478,6,22,1237.0,126.0,1268.0,207.0
479,6,22,1237.0,125.0,1268.0,206.0
480,6,22,1238.0,125.0,1269.0,206.0
481,6,22,1239.0,125.0,1270.0,206.0
482,6,22,1238.0,125.0,1269.0,206.0
483,6,22,1239.0,125.0,1270.0,206.0
484,6,22,1239.0,125.0,1270.0,206.0
485,6,22,1239.0,125.0,1270.0,206.0
486,6,22,1239.0,125.0,1270.0,206.0
487,6,22,1239.0,125.0,1270.0,206.0
488,6,22,1238.0,125.0,1269.0,206.0
489,6,22,1239.0,125.0,1270.0,206.0
490,6,22,1238.0,125.0,1269.0,206.0
491,6,22,1239.0,125.0,1270.0,206.0
492,6,22,1238.0,125.0,1269.0,206.0
493,6,22,1238.0,125.0,1269.0,206.0
494,6,22,1238.0,125.0,1269.0,206.0
495,6,22,1239.0,125.0,1270.0,206.0
496,6,22,1238.0,125.0,1269.0,206.0
497,6,22,1239.0,125.0,1270.0,206.0
498,6,22,1239.0,124.0,1270.0,205.0
499,6,22,1239.0,123.0,1270.0,204.0
500,6,22,1240.0,124.0,1271.0,205.0
501,6,22,1242.0,123.0,1273.0,204.0
502,6,22,1243.0,124.0,1274.0,205.0
503,6,22,1243.0,123.0,1274.0,204.0
504,6,22,1244.0,124.0,1275.0,205.0
505,6,22,1246.0,123.0,1277.0,204.0
506,6,22,1247.0,124.0,1278.0,205.0
507,6,22,1247.0,123.0,1278.0,204.0
508,6,22,1248.0,124.0,1279.0,205.0
509,6,22,1250.0,123.0,1281.0,204.0
510,6,22,1251.0,123.0,1282.0,204.0
511,6,22,1251.0,123.0,1282.0,204.0
512,6,22,1251.0,123.0,1282.0,204.0
513,6,22,1252.0,123.0,1283.0,204.0
514,6,22,1253.0,123.0,1284.0,204.0
515,6,22,1253.0,122.0,1284.0,203.0
516,6,22,1254.0,121.0,1285.0,202.0
517,6,22,1255.0,122.0,1286.0,203.0
518,6,22,1255.0,121.0,1286.0,202.0
519,6,22,1256.0,121.0,1287.0,202.0
520,6,22,1257.0,121.0,1288.0,202.0
521,6,22,1257.0,121.0,1288.0,202.0
522,6,22,1258.0,121.0,1289.0,202.0
523,6,22,1259.0,121.0,1290.0,202.0
524,6,22,1259.0,121.0,1290.0,202.0
525,6,22,1260.0,120.0,1291.0,201.0
526,6,22,1261.0,119.0,1292.0,200.0
527,6,22,1261.0,120.0,1292.0,201.0
528,6,22,1261.0,119.0,1292.0,200.0
529,6,22,1262.0,119.0,1293.0,200.0
530,6,22,1263.0,119.0,1294.0,200.0
531,6,22,1263.0,119.0,1294.0,200.0
532,6,22,1263.0,118.0,1294.0,199.0
533,6,22,1263.0,117.0,1294.0,198.0
534,6,22,1263.0,118.0,1294.0,199.0
535,6,22,1264.0,117.0,1295.0,198.0
536,6,22,1265.0,118.0,1296.0,199.0
537,6,22,1265.0,117.0,1296.0,198.0
538,6,22,1265.0,118.0,1296.0,199.0
539,6,22,1266.0,117.0,1297.0,198.0
540,6,22,1267.0,117.0,1298.0,198.0
541,6,22,1267.0,117.0,1298.0,198.0
542,6,22,1267.0,117.0,1298.0,198.0
543,6,22,1268.0,117.0,1299.0,198.0
544,6,22,1270.0,116.0,1301.0,197.0
545,6,22,1270.0,115.0,1301.0,196.0
546,6,22,1271.0,116.0,1302.0,197.0
547,6,22,1272.0,115.0,1303.0,196.0
548,6,22,1273.0,116.0,1304.0,197.0
440,6,23,88,118,135,188
441,6,23,88.0,118.0,136.0,189.0
442,6,23,86.0,118.0,134.0,189.0
443,6,23,84.0,118.0,132.0,189.0
444,6,23,83.0,117.0,131.0,188.0
445,6,23,81.0,116.0,129.0,187.0
446,6,23,79.0,117.0,127.0,188.0
447,6,23,78.0,116.0,126.0,187.0
448,6,23,76.0,117.0,124.0,188.0
449,6,23,75.0,115.0,123.0,186.0
450,6,23,73.0,115.0,121.0,186.0
451,6,23,72.0,115.0,120.0,186.0
452,6,23,70.0,115.0,118.0,186.0
453,6,23,69.0,115.0,117.0,186.0
454,6,23,67.0,115.0,115.0,186.0
455,6,23,66.0,114.0,114.0,185.0
456,6,23,64.0,115.0,112.0,186.0
457,6,23,63.0,114.0,111.0,185.0
458,6,23,61.0,114.0,109.0,185.0
459,6,23,59.0,114.0,107.0,185.0
460,6,23,58.0,114.0,106.0,185.0
461,6,23,56.0,114.0,104.0,185.0
462,6,23,55.0,113.0,103.0,184.0
463,6,23,53.0,112.0,101.0,183.0
464,6,23,52.0,113.0,100.0,184.0
465,6,23,51.0,112.0,99.0,183.0
466,6,23,49.0,112.0,97.0,183.0
467,6,23,48.0,112.0,96.0,183.0
468,6,23,47.0,112.0,95.0,183.0
469,6,23,46.0,112.0,94.0,183.0
470,6,23,45.0,111.0,93.0,182.0
471,6,23,44.0,110.0,92.0,181.0
472,6,23,43.0,111.0,91.0,182.0
473,6,23,43.0,110.0,91.0,181.0
474,6,23,42.0,110.0,90.0,181.0
475,6,23,42.0,110.0,90.0,181.0
476,6,23,41.0,110.0,89.0,181.0
477,6,23,41.0,110.0,89.0,181.0
478,6,23,41.0,109.0,89.0,180.0
479,6,23,40.0,108.0,88.0,179.0
480,6,23,40.0,109.0,88.0,180.0
481,6,23,39.0,108.0,87.0,179.0
482,6,23,39.0,109.0,87.0,180.0
483,6,23,38.0,108.0,86.0,179.0
484,6,23,37.0,108.0,85.0,179.0
485,6,23,36.0,108.0,84.0,179.0
486,6,23,35.0,108.0,83.0,179.0
487,6,23,34.0,108.0,82.0,179.0
488,6,23,33.0,108.0,81.0,179.0
489,6,23,32.0,107.0,80.0,178.0
490,6,23,30.0,106.0,78.0,177.0
491,6,23,29.0,107.0,77.0,178.0
492,6,23,28.0,105.0,76.0,176.0
493,6,23,27.0,105.0,75.0,176.0
494,6,23,26.0,105.0,74.0,176.0
495,6,23,25.0,105.0,73.0,176.0
496,6,23,24.0,104.0,72.0,175.0
497,6,23,23.0,105.0,71.0,176.0
498,6,23,23.0,104.0,71.0,175.0
499,6,23,22.0,105.0,70.0,176.0
500,6,23,22.0,104.0,70.0,175.0
501,6,23,21.0,104.0,69.0,175.0
502,6,23,21.0,104.0,69.0,175.0
503,6,23,21.0,104.0,69.0,175.0
504,6,23,20.0,104.0,68.0,175.0
505,6,23,20.0,103.0,68.0,174.0
506,6,23,20.0,102.0,68.0,173.0
507,6,23,20.0,103.0,68.0,174.0
508,6,23,19.0,102.0,67.0,173.0
509,6,23,19.0,102.0,67.0,173.0
510,6,23,19.0,102.0,67.0,173.0
511,6,23,18.0,102.0,66.0,173.0
512,6,23,18.0,102.0,66.0,173.0
513,6,23,17.0,101.0,65.0,172.0
514,6,23,16.0,100.0,64.0,171.0
515,6,23,16.0,101.0,64.0,172.0
516,6,23,15.0,99.0,63.0,170.0
517,6,23,15.0,99.0,63.0,170.0
518,6,23,14.0,99.0,62.0,170.0
519,6,23,13.0,98.0,61.0,169.0
520,6,23,13.0,99.0,61.0,170.0
521,6,23,12.0,98.0,60.0,169.0
522,6,23,12.0,98.0,60.0,169.0
523,6,23,11.0,98.0,59.0,169.0
524,6,23,11.0,98.0,59.0,169.0
525,6,23,10.0,97.0,58.0,168.0
526,6,23,10.0,96.0,58.0,167.0
527,6,23,9.0,96.0,57.0,167.0
528,6,23,9.0,96.0,57.0,167.0
529,6,23,8.0,96.0,56.0,167.0
530,6,23,8.0,96.0,56.0,167.0
531,6,23,7.0,95.0,55.0,166.0
532,6,23,6.0,94.0,54.0,165.0
533,6,23,5.0,95.0,53.0,166.0
534,6,23,4.0,94.0,52.0,165.0
535,6,23,4.0,94.0,52.0,165.0
536,6,23,3.0,94.0,51.0,165.0
537,6,23,2.0,93.0,50.0,164.0
538,6,23,1.0,92.0,49.0,163.0
539,6,23,0.0,93.0,48.0,164.0
540,6,23,0.0,92.0,48.0,163.0
541,6,23,-1.0,92.0,47.0,163.0
542,6,23,-2.0,92.0,46.0,163.0
543,6,23,-2.0,92.0,46.0,163.0
544,6,23,-3.0,91.0,45.0,162.0
545,6,23,-4.0,90.0,44.0,161.0
546,6,23,-4.0,91.0,44.0,162.0
547,6,23,-4.0,89.0,44.0,160.0
548,6,23,-4.0,89.0,44.0,160.0
549,6,23,-4.0,89.0,44.0,160.0
550,6,23,-4.0,88.0,44.0,159.0
551,6,23,-4.0,89.0,44.0,160.0
552,6,23,-4.0,88.0,44.0,159.0
553,6,23,-3.0,88.0,45.0,159.0
554,6,23,-3.0,88.0,45.0,159.0
555,6,23,-2.0,87.0,46.0,158.0
